ETABLISSEMENT_Type;ETABLISSEMENT_Nom;FORMATION_Nom;FORMATION_Domaine;FORMATION_Specialite;FORMATION_Descriptif;FORMATION_Niveau_de_diplme_lentree;FORMATION_Niveau_de_diplme_en_sortie;FORMATION_Duree_en_annees;FORMATION_Total_ECTS;UNITE_DE_VALEUR_COURS_Questions_ENV_au_sens_large_evoquees_oui_non;UNITE_DE_VALEUR_COURS_Enjeux_transition_energetiqueclimat_abordes_oui_non;UNITE_DE_VALEUR_COURS_Nom_du_cours;UNITE_DE_VALEUR_COURS_Notions_abordees;UNITE_DE_VALEUR_COURS_Cours_optionnel_ou_obligatoire;UNITE_DE_VALEUR_COURS_Nombre_de_credits_ECTS_accordes_par_ce_cours;UNITE_DE_VALEUR_COURS_Duree_du_cours_en_nombre_dheures;UNITE_DE_VALEUR_COURS_Mode_devaluation;UNITE_DE_VALEUR_COURS_Avis_critique_sur_le_cours_et_ou_la_formation;UNITE_DE_VALEUR_COURS_Formation_initiale_ou_continue
Ecole_commerce;Ecole_de_Management_de_Lyon;Programme_Grande_cole;Droit_Economie_Gestion;Gestion;Formation_aux_metiers_du_commerce_de_la_gestion_de_lindustrie_de_lentrepreunariat_du_conseil_du_marketing_et_de_la_finance;Bac+2;Bac+5;3.0;180.0;Oui;Improbable;Management_des_ressources_environnementales_Recueil_des_donnees_qualitatives;Nonindique;Optionnel;Nonindique;Nonindique;Nonindique;Tous_les_enseignements_relatifs_aux_thematiques_energieclimat_sont_optionnels_un_etudiant_qui_nest_donc_pas_prealablement_interesse_par_le_sujet_ny_sera_pas_sensibilise_En_revanche_chaque_thematique_denseignement_conseil_management_finance_etc_est_propose_sous_un_angle_dit_environnemental_integration_du_sujet_comme_enjeux_global_TBN_Aucune_indication_sur_le_contenu_des_cours;1.0
Ecole_commerce;Ecole_de_Management_de_Lyon;Programme_Grande_cole;Droit_Economie_Gestion;Gestion;Formation_aux_metiers_du_commerce_de_la_gestion_de_lindustrie_de_lentrepreunariat_du_conseil_du_marketing_et_de_la_finance;Bac+2;Bac+5;3.0;180.0;Oui;Improbable;Sustainability_reporting;Nonindique;Optionnel;Nonindique;Nonindique;Nonindique;Tous_les_enseignements_relatifs_aux_thematiques_energieclimat_sont_optionnels_un_etudiant_qui_nest_donc_pas_prealablement_interesse_par_le_sujet_ny_sera_pas_sensibilise_En_revanche_chaque_thematique_denseignement_conseil_management_finance_etc_est_propose_sous_un_angle_dit_environnemental_integration_du_sujet_comme_enjeux_global_TBN_Aucune_indication_sur_le_contenu_des_cours;1.0
Ecole_commerce;Ecole_de_Management_de_Lyon;Programme_Grande_cole;Droit_Economie_Gestion;Gestion;Formation_aux_metiers_du_commerce_de_la_gestion_de_lindustrie_de_lentrepreunariat_du_conseil_du_marketing_et_de_la_finance;Bac+2;Bac+5;3.0;180.0;Oui;Improbable;Systems_thinking_and_sustainability;Nonindique;Optionnel;Nonindique;Nonindique;Nonindique;Tous_les_enseignements_relatifs_aux_thematiques_energieclimat_sont_optionnels_un_etudiant_qui_nest_donc_pas_prealablement_interesse_par_le_sujet_ny_sera_pas_sensibilise_En_revanche_chaque_thematique_denseignement_conseil_management_finance_etc_est_propose_sous_un_angle_dit_environnemental_integration_du_sujet_comme_enjeux_global_TBN_Aucune_indication_sur_le_contenu_des_cours;1.0
Ecole_commerce;Ecole_de_Management_de_Lyon;Programme_Grande_cole;Droit_Economie_Gestion;Gestion;Formation_aux_metiers_du_commerce_de_la_gestion_de_lindustrie_de_lentrepreunariat_du_conseil_du_marketing_et_de_la_finance;Bac+2;Bac+5;3.0;180.0;Improbable;Improbable;Management_de_lenvironnement;Nonindique;Optionnel;Nonindique;Nonindique;Nonindique;Tous_les_enseignements_relatifs_aux_thematiques_energieclimat_sont_optionnels_un_etudiant_qui_nest_donc_pas_prealablement_interesse_par_le_sujet_ny_sera_pas_sensibilise_En_revanche_chaque_thematique_denseignement_conseil_management_finance_etc_est_propose_sous_un_angle_dit_environnemental_integration_du_sujet_comme_enjeux_global_TBN_Aucune_indication_sur_le_contenu_des_cours;1.0
Ecole_commerce;Ecole_de_Management_de_Lyon;Programme_Grande_cole;Droit_Economie_Gestion;Gestion;Formation_aux_metiers_du_commerce_de_la_gestion_de_lindustrie_de_lentrepreunariat_du_conseil_du_marketing_et_de_la_finance;Bac+2;Bac+5;3.0;180.0;Improbable;Improbable;Disruptions_EN;Nonindique;Optionnel;Nonindique;Nonindique;Nonindique;Tous_les_enseignements_relatifs_aux_thematiques_energieclimat_sont_optionnels_un_etudiant_qui_nest_donc_pas_prealablement_interesse_par_le_sujet_ny_sera_pas_sensibilise_En_revanche_chaque_thematique_denseignement_conseil_management_finance_etc_est_propose_sous_un_angle_dit_environnemental_integration_du_sujet_comme_enjeux_global_TBN_Aucune_indication_sur_le_contenu_des_cours;1.0
Autres;ESJ_Lille;Diplme_Ecole_Superieure_de_Journalisme_Lille_Master_filiere_generaliste;Arts_Lettres_Langues;Journalisme;Formation_de_journaliste_generaliste_La_premiere_annee_propose_un_enseignement_generaliste_et_specialise_en_2eme_annee_approfondissement_dans_les_domaines_de_leconomie_la_politique_la_justice_le_sport_lenvironnement_et_lEurope;Bac+3;Bac+5;2.0;Non_indique;Oui;Improbable;Non_precise;Nonindique;Nonindique;Nonindique;Nonindique;Nonindique;Le_programme_ne_donne_pas_de_details_sur_le_contenu_du_cours_sur_le_domaine_de_lenvironnement_delivre_en_2eme_annee;1.0
Autres;ESJ_Lille;Licence_journalisme_de_proximite;Arts_Lettres_Langues;Journalisme;Lobjectif_de_cette_licence_est_de_former_des_journalistes_operationnels_specialises_dans_le_traitement_de_linformation_de_proximite_avec_un_savoir_faire_reconnu_et_des_competences_la_fois_en_presse_ecrite_et_sur_le_web;Bac+2;Bac+3;1.0;Non_indique;Non;Non;;;;;;;;
Autres;ESJ_Lille;Licence_journalisme_de_sport;Arts_Lettres_Langues;Journalisme;Formation_de_journaliste_sportif_Inclut_la_fois_des_ensegnements_generaux_du_journalisme_et_des_enseignements_specifiques_au_traitement_de_lactualite_du_sport;Bac+2;Bac+3;1.0;Non_indique;Non;Non;;;;;;;;1.0
Autres;ESJ_Lille;Master_2_Journaliste_Scientifique;Arts_Lettres_Langues;Journalisme;Formation_pour_devenir_journaliste_scientifique_des_titulaires_dun_dimplome_BAC+4_minimum_en_sciences_exactes_naturelles_ou_humaines_aux_metiers_deu_journalisme;Bac+4;Bac+5;1.0;Non_indique;Non;Non;;;;;;;Le_programme_ne_donne_pas_suffisament_de_details_sur_le_contenu_des_cours;1.0
Autres;ESJ_Lille;Master_Management_des_Medias_distance;Arts_Lettres_Langues;Journalisme;Formation_pour_developper_des_competences_manageriales_des_cadres_de_presse_ayant_un_diplome_BAC+4;Bac+4;Bac+5;1.0;Non_indique;Non;Non;;;;;;;;1.0
Autres;ESJ_Lille;Licence_de_journalisme_multimedia_distance;Arts_Lettres_Langues;Journalisme;Licence_ouverte_aux_francophones_residant_dans_un_pays_du_sud_La_licence_apporte_des_connaissances_de_base_et_competences_requises_pour_exercer_le_metier_de_journaliste_de_presse;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;ESJ_Lille;Master_Changement_climatique_et_Medias;Arts_Lettres_Langues;Journalisme;Master_2_distance_destine_aux_journalistes_et_communicants_professionnels_Le_master_apporte_les_elements_de_methodologie_et_de_contenus_scientifiques_permettant_dintegrer_linformation_climatique_et_environnementale_dans_le_traitement_de_lactualite;Bac+4;Bac+5;1.0;60.0;Oui;Oui;Evolution_du_climat_connaissances_scientifiques_et_medias;Non_indique;Obligatoire;6.0;Nonindique;Nonindique;Le_programme_ne_donne_pas_plus_de_details_sur_le_contenu_du_cours_Cependant_la_formation_aborde_de_maniere_complete_et_approfondie_la_plupart_des_elements_de_la_question_du_changement_climatique;1.0
Autres;ESJ_Lille;Master_Changement_climatique_et_Medias;Arts_Lettres_Langues;Journalisme;Master_2_distance_destine_aux_journalistes_et_communicants_professionnels_Le_master_apporte_les_elements_de_methodologie_et_de_contenus_scientifiques_permettant_dintegrer_linformation_climatique_et_environnementale_dans_le_traitement_de_lactualite;Bac+4;Bac+5;1.0;60.0;Oui;Oui;Impact_du_changement_climatique_et_le_vivant;Nonindique;Obligatoire;Nonindique;Nonindique;Nonindique;Le_programme_ne_donne_pas_plus_de_details_sur_le_contenu_du_cours_Cependant_la_formation_aborde_de_maniere_complete_et_approfondie_la_plupart_des_elements_de_la_question_du_changement_climatique;1.0
Autres;ESJ_Lille;Master_Changement_climatique_et_Medias;Arts_Lettres_Langues;Journalisme;Master_2_distance_destine_aux_journalistes_et_communicants_professionnels_Le_master_apporte_les_elements_de_methodologie_et_de_contenus_scientifiques_permettant_dintegrer_linformation_climatique_et_environnementale_dans_le_traitement_de_lactualite;Bac+4;Bac+5;1.0;60.0;Oui;Oui;Le_changement_climatique_lenergie_et_leconomie;Nonindique;Obligatoire;Nonindique;Nonindique;Nonindique;Le_programme_ne_donne_pas_plus_de_details_sur_le_contenu_du_cours_Cependant_la_formation_aborde_de_maniere_complete_et_approfondie_la_plupart_des_elements_de_la_question_du_changement_climatique;1.0
Autres;ESJ_Lille;Master_Changement_climatique_et_Medias;Arts_Lettres_Langues;Journalisme;Master_2_distance_destine_aux_journalistes_et_communicants_professionnels_Le_master_apporte_les_elements_de_methodologie_et_de_contenus_scientifiques_permettant_dintegrer_linformation_climatique_et_environnementale_dans_le_traitement_de_lactualite;Bac+4;Bac+5;1.0;60.0;Oui;Oui;Le_changement_climatique_et_le_droit;Nonindique;Obligatoire;Nonindique;Nonindique;Nonindique;Le_programme_ne_donne_pas_plus_de_details_sur_le_contenu_du_cours_Cependant_la_formation_aborde_de_maniere_complete_et_approfondie_la_plupart_des_elements_de_la_question_du_changement_climatique;1.0
Autres;ESJ_Lille;Master_Changement_climatique_et_Medias;Arts_Lettres_Langues;Journalisme;Master_2_distance_destine_aux_journalistes_et_communicants_professionnels_Le_master_apporte_les_elements_de_methodologie_et_de_contenus_scientifiques_permettant_dintegrer_linformation_climatique_et_environnementale_dans_le_traitement_de_lactualite;Bac+4;Bac+5;1.0;60.0;Oui;Oui;Penser_le_changement_climatique;Nonindique;Obligatoire;Nonindique;Nonindique;Nonindique;Le_programme_ne_donne_pas_plus_de_details_sur_le_contenu_du_cours_Cependant_la_formation_aborde_de_maniere_complete_et_approfondie_la_plupart_des_elements_de_la_question_du_changement_climatique;1.0
Autres;ESJ_Lille;Master_Changement_climatique_et_Medias;Arts_Lettres_Langues;Journalisme;Master_2_distance_destine_aux_journalistes_et_communicants_professionnels_Le_master_apporte_les_elements_de_methodologie_et_de_contenus_scientifiques_permettant_dintegrer_linformation_climatique_et_environnementale_dans_le_traitement_de_lactualite;Bac+4;Bac+5;1.0;60.0;Oui;Oui;Changement_climatique_et_media;Nonindique;Obligatoire;Nonindique;Nonindique;Nonindique;Le_programme_ne_donne_pas_plus_de_details_sur_le_contenu_du_cours_Cependant_la_formation_aborde_de_maniere_complete_et_approfondie_la_plupart_des_elements_de_la_question_du_changement_climatique;1.0
Autres;ESJ_Lille;Master_Changement_climatique_et_Medias;Arts_Lettres_Langues;Journalisme;Master_2_distance_destine_aux_journalistes_et_communicants_professionnels_Le_master_apporte_les_elements_de_methodologie_et_de_contenus_scientifiques_permettant_dintegrer_linformation_climatique_et_environnementale_dans_le_traitement_de_lactualite;Bac+4;Bac+5;1.0;60.0;Oui;Oui;Adaptation_au_changement_climatique;Nonindique;Obligatoire;Nonindique;Nonindique;Nonindique;Le_programme_ne_donne_pas_plus_de_details_sur_le_contenu_du_cours_Cependant_la_formation_aborde_de_maniere_complete_et_approfondie_la_plupart_des_elements_de_la_question_du_changement_climatique;1.0
Autres;Universite_ParisDauphine;L1_Parcours_Initial;Sciences_Technologie_Sante;Mathematiques_Informatique;La_licence_Informatique_des_Organisations_couvre_les_differents_aspects_du_traitement_de_linformation_Elle_a_pour_but_de_donner_aux_etudiants_une_formation_solide_en_informatique_des_outils_theoriques_leur_permettant_danalyser_les_systemes_complexes_ainsi_que_des_competences_dans_le_domaine_de_la_gestion_des_entreprises;Bac+0;Bac+1;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;Parcours_Talents;Sciences_Technologie_Sante;Informatique_des_organisations;La_licence_Informatique_des_Organisations_couvre_les_differents_aspects_du_traitement_de_linformation_Elle_a_pour_but_de_donner_aux_etudiants_une_formation_solide_en_informatique_des_outils_theoriques_leur_permettant_danalyser_les_systemes_complexes_ainsi_que_des_competences_dans_le_domaine_de_la_gestion_des_entreprises;Bac+0;Bac+3;3.0;180.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L2_Parcours_MathematiquesInformatique;Sciences_Technologie_Sante;Informatique_des_organisations;La_licence_Informatique_des_Organisations_couvre_les_differents_aspects_du_traitement_de_linformation_Elle_a_pour_but_de_donner_aux_etudiants_une_formation_solide_en_informatique_des_outils_theoriques_leur_permettant_danalyser_les_systemes_complexes_ainsi_que_des_competences_dans_le_domaine_de_la_gestion_des_entreprises;Bac+1;Bac+2;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L2_Parcours_MathematiquesEconomie;Sciences_Technologie_Sante;Informatique_des_organisations;La_licence_Informatique_des_Organisations_couvre_les_differents_aspects_du_traitement_de_linformation_Elle_a_pour_but_de_donner_aux_etudiants_une_formation_solide_en_informatique_des_outils_theoriques_leur_permettant_danalyser_les_systemes_complexes_ainsi_que_des_competences_dans_le_domaine_de_la_gestion_des_entreprises;Bac+1;Bac+2;1.0;60.0;Improbable;Improbable;Grands_enjeux_contemporains;Non_indique;Optionnel;4.0;40.0;Non_indique;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_MIAGE_Apprentissage;Sciences_Technologie_Sante;Informatique_des_organisations;La_licence_Informatique_des_Organisations_couvre_les_differents_aspects_du_traitement_de_linformation_Elle_a_pour_but_de_donner_aux_etudiants_une_formation_solide_en_informatique_des_outils_theoriques_leur_permettant_danalyser_les_systemes_complexes_ainsi_que_des_competences_dans_le_domaine_de_la_gestion_des_entreprises;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_MIAGE_et_DECISION;Sciences_Technologie_Sante;Informatique_des_organisations;La_licence_Informatique_des_Organisations_couvre_les_differents_aspects_du_traitement_de_linformation_Elle_a_pour_but_de_donner_aux_etudiants_une_formation_solide_en_informatique_des_outils_theoriques_leur_permettant_danalyser_les_systemes_complexes_ainsi_que_des_competences_dans_le_domaine_de_la_gestion_des_entreprises;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L1_Parcours_Initial;Sciences_Technologie_Sante;Mathematiques_appliquees;La_licence_Mathematiques_Appliquees_propose_une_formation_centree_sur_les_mathematiques_appliquees_en_particulier_loptimisation_lanalyse_les_probabilites_la_statistique_et_les_methodes_numeriques_Elle_comprend_egalement_de_nombreux_enseignements_deconomie_de_finance_et_dinformatique_ainsi_que_des_enseignements_douverture_dans_des_proportions_dependant_des_choix_de_parcours_et_doptions;Bac+0;Bac+1;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;Parcours_Talents;Sciences_Technologie_Sante;Mathematiques_appliquees;La_licence_Mathematiques_Appliquees_propose_une_formation_centree_sur_les_mathematiques_appliquees_en_particulier_loptimisation_lanalyse_les_probabilites_la_statistique_et_les_methodes_numeriques_Elle_comprend_egalement_de_nombreux_enseignements_deconomie_de_finance_et_dinformatique_ainsi_que_des_enseignements_douverture_dans_des_proportions_dependant_des_choix_de_parcours_et_doptions;Bac+0;Bac+3;3.0;180.0;Improbable;Improbable;Grands_enjeux_contemporains;Non_indique;Obligatoire;4.0;40.0;Non_indique;;1.0
Autres;Universite_ParisDauphine;L2_Parcours_MathematiquesEconomie;Sciences_Technologie_Sante;Mathematiques_appliquees;La_licence_Mathematiques_Appliquees_propose_une_formation_centree_sur_les_mathematiques_appliquees_en_particulier_loptimisation_lanalyse_les_probabilites_la_statistique_et_les_methodes_numeriques_Elle_comprend_egalement_de_nombreux_enseignements_deconomie_de_finance_et_dinformatique_ainsi_que_des_enseignements_douverture_dans_des_proportions_dependant_des_choix_de_parcours_et_doptions;Bac+1;Bac+2;1.0;60.0;Improbable;Improbable;Grands_enjeux_contemporains;Non_indique;Obligatoire;4.0;40.0;Non_indique;;1.0
Autres;Universite_ParisDauphine;L2_Parcours_MathematiquesInformatique;Sciences_Technologie_Sante;Mathematiques_appliquees;La_licence_Mathematiques_Appliquees_propose_une_formation_centree_sur_les_mathematiques_appliquees_en_particulier_loptimisation_lanalyse_les_probabilites_la_statistique_et_les_methodes_numeriques_Elle_comprend_egalement_de_nombreux_enseignements_deconomie_de_finance_et_dinformatique_ainsi_que_des_enseignements_douverture_dans_des_proportions_dependant_des_choix_de_parcours_et_doptions;Bac+1;Bac+2;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_MathematiquesEconomieFinanceActuariat;Sciences_Technologie_Sante;Mathematiques_appliquees;La_licence_Mathematiques_Appliquees_propose_une_formation_centree_sur_les_mathematiques_appliquees_en_particulier_loptimisation_lanalyse_les_probabilites_la_statistique_et_les_methodes_numeriques_Elle_comprend_egalement_de_nombreux_enseignements_deconomie_de_finance_et_dinformatique_ainsi_que_des_enseignements_douverture_dans_des_proportions_dependant_des_choix_de_parcours_et_doptions;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_MathematiquesInformatique;Sciences_Technologie_Sante;Mathematiques_appliquees;La_licence_Mathematiques_Appliquees_propose_une_formation_centree_sur_les_mathematiques_appliquees_en_particulier_loptimisation_lanalyse_les_probabilites_la_statistique_et_les_methodes_numeriques_Elle_comprend_egalement_de_nombreux_enseignements_deconomie_de_finance_et_dinformatique_ainsi_que_des_enseignements_douverture_dans_des_proportions_dependant_des_choix_de_parcours_et_doptions;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_Droit_et_Gestion;Droit_Economie_Gestion;Droit;Se_donne_pour_objectif_principal_de_former_des_juristes_disposant_dune_expertise_multidisciplinaire_du_droit_des_affaires_fondee_sur_une_connaissance_solide_des_problematiques_et_enjeux_juridiques_gestionnaires_et_economiques_conjuguee_la_maitrise_des_savoirfaire_correspondants;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_Droit_et_societe;Droit_Economie_Gestion;Droit;Se_donne_pour_objectif_principal_de_former_des_juristes_disposant_dune_expertise_multidisciplinaire_du_droit_des_affaires_fondee_sur_une_connaissance_solide_des_problematiques_et_enjeux_juridiques_gestionnaires_et_economiques_conjuguee_la_maitrise_des_savoirfaire_correspondants;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L1_Parcours_Initial;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+0;Bac+1;1.0;60.0;Improbable;Improbable;Histoire_economique_contemporaine;Comprendre_lhistoire_economique_du_monde_au_XXe_siecle;Optionnel;2.0;36.0;examen_final;Cours_magistral;1.0
Autres;Universite_ParisDauphine;L1_Parcours_Initial;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+0;Bac+1;1.0;60.0;Oui;Oui;Sciences_et_technologies_en_societe;La_democratie_du_carbone_de_Timothy_Mitchell_comment_le_charbon_puis_le_petrole_ont_faonne_nos_democraties;Optionnel;2.0;18.0;Devoir_sur_table_de_1h30_chaque_semestre;;1.0
Autres;Universite_ParisDauphine;L1_Parcours_Initial_Talents;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+0;Bac+1;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L1_GBD_Londres;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+0;Bac+1;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L2_Parcours_Initial;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+1;Bac+2;1.0;60.0;Non;Non;Grands_enjeux_contemporains;Apprehender_de_grands_enjeux_sociaux_culturels_et_politiques_du_monde_contemporain;Optionnel;2.0;Non_indique;valuation_50_examen_50_Contrle_Continue;;1.0
Autres;Universite_ParisDauphine;L2_Parcours_Initial;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+1;Bac+2;1.0;60.0;Oui;Oui;Sciences_et_technologies_en_societe;La_democratie_du_carbone_de_Timothy_Mitchell_comment_le_charbon_puis_le_petrole_ont_faonne_nos_democraties;Optionnel;2.0;18.0;Devoir_sur_table_de_1h30_chaque_semestre;;1.0
Autres;Universite_ParisDauphine;L2_Parcours_Initial_Talents;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+1;Bac+2;1.0;60.0;Improbable;Improbable;Grand_enjeux_contemporains_1;Apprehender_de_grands_enjeux_sociaux_culturels_et_politiques_du_monde_contemporain;Obligatoire;2.0;18.0;Non_indique;;1.0
Autres;Universite_ParisDauphine;L2_Parcours_Initial_Talents;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+1;Bac+2;1.0;60.0;Improbable;Improbable;Grand_enjeux_contemporains_2;Apprehender_de_grands_enjeux_sociaux_culturels_et_politiques_du_monde_contemporain;Obligatoire;2.0;18.0;valuation_50_examen_50_Contrle_Continue;;1.0
Autres;Universite_ParisDauphine;L2_GBD_Londres;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+1;Bac+2;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_conomie_Brooklyn;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_conomie_CPGE;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_conomie_et_Ingenierie_Financieres;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_economie_internationale_et_developpement;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+2;Bac+3;1.0;60.0;Improbable;Improbable;Histoire_economique;Revolution_industrielle_Revolution_agricole_et_energetique;Optionnel;2.0;;Participation_et_quizz_50_de_la_note_finale_Examen_final_50_de_la_note_final_25_des_questions_porteront_sur_les_lectures_dont_certaines_en_anglais;;1.0
;Universite_ParisDauphine;L3_Parcours_economie_internationale_et_developpement;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+2;Bac+3;1.0;60.0;Oui;Non;conomie_du_developpement;Croissance_et_developpement_developpement_soutenable;Obligatoire;4 ECTS;39h;Examen_terminal_travail_personnel_expose_fiche_de_lecture_ou_minimemoire;;1.0
Autres;Universite_ParisDauphine;L3_Parcours_conomie_Grandes_coles;Droit_Economie_Gestion;Economie;Cursus_oriente_vers_les_metiers_de_leconomie_de_la_finance_linternational_et_le_developpement_les_carrieres_dans_le_domaine_de_leconomie_publique_et_de_la_sante_la_connaissance_des_marches_et_la_gestion_des_entreprises;Bac+2;Bac+3;1.0;60.0;Non;Non;;;;;;;;1.0
Autres;Universite_ParisDauphine;L1_Parcours_Initial;Droit_Economie_Gestion;Gestion;cursus_oriente_vers_les_metiers_de_la_gestion_des_entreprises_et_plus_generalement_des_organisations_sur_la_base_dune_solide_formation_professionnelle_generaliste_Le_programme_a_pour_objectif_de_permettre_aux_etudiants_dacquerir_les_connaissances_fondamentales_et_les_competences_dans_les_principaux_champs_disciplinaires_de_la_gestion_comptabilite_contrle_de_gestion_finance_dentreprise_fiscalite_gestion_des_ressources_humaines_marketing;Bac+0;Bac+1;1.0;60.0;Oui;Oui;Sciences_et_technologies_en_societe;La_democratie_du_carbone_de_Timothy_Mitchell_comment_le_charbon_puis_le_petrole_ont_faonne_nos_democraties;Optionnel;2.0;18.0;Devoir_sur_table_de_1h30_chaque_semestre;;1.0
Autres;Universite_ParisDauphine;L1_Parcours_Initial;Droit_Economie_Gestion;Gestion;cursus_oriente_vers_les_metiers_de_la_gestion_des_entreprises_et_plus_generalement_des_organisations_sur_la_base_dune_solide_formation_professionnelle_generaliste_Le_programme_a_pour_objectif_de_permettre_aux_etudiants_dacquerir_les_connaissances_fondamentales_et_les_competences_dans_les_principaux_champs_disciplinaires_de_la_gestion_comptabilite_contrle_de_gestion_finance_dentreprise_fiscalite_gestion_des_ressources_humaines_marketing;Bac+0;Bac+1;1.0;60.0;Improbable;Improbable;Histoire_economique_contemporaine;Comprendre_lhistoire_economique_du_monde_au_XXe_siecle;Optionnel;2.0;36.0;examen_final;Cours_magistral;1.0
